"region","scenario","version","type","unit","run__id","variable","model","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Europe (R10)","ENGAGE-INDCi2030-2000f",1,"ANNUAL","Mt CO2/yr",349,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,2980.12353515625,2526.853271484375,2151.6650390625,1884.458984375,,1412.3077392578125,,1080.6795654296875,,684.1158447265625,,162.80764770507812,,-226.70486450195312
"Europe (R10)","ENGAGE-INDCi2030-2500",1,"ANNUAL","Mt CO2/yr",350,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,3087.428955078125,2833.354736328125,2558.700439453125,2315.146240234375,,1927.5159912109373,,1565.23486328125,,1229.0198974609375,,978.73388671875,,752.3314819335938
"Europe (R10)","ENGAGE-INDCi2030-2500f",1,"ANNUAL","Mt CO2/yr",351,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,3087.428955078125,2833.354736328125,2558.700439453125,2315.146240234375,,1927.5159912109373,,1565.23486328125,,1229.0198974609375,,978.73388671875,,752.3314819335938
"Europe (R10)","ENGAGE-INDCi2030-3000",1,"ANNUAL","Mt CO2/yr",352,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,3138.835205078125,2999.226318359375,2866.849365234375,2790.75,,2518.044677734375,,2293.98046875,,2008.498046875,,1737.38330078125,,1402.68310546875
"Europe (R10)","ENGAGE-INDCi2030-3000f",1,"ANNUAL","Mt CO2/yr",353,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,3138.835205078125,2999.226318359375,2866.849365234375,2790.75,,2518.044677734375,,2293.98046875,,2008.498046875,,1737.38330078125,,1402.68310546875
"Europe (R10)","ENGAGE-INDCi2030-500f",1,"ANNUAL","Mt CO2/yr",356,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,1579.3951416015625,634.5230102539062,301.9236145019531,105.56778717041016,,-490.9283142089844,,-809.1465454101562,,-1209.12109375,,-1361.4237060546875,,-1365.85107421875
"Europe (R10)","ENGAGE-INDCi2030-600f",1,"ANNUAL","Mt CO2/yr",357,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,1675.712646484375,703.006591796875,343.14276123046875,146.16372680664062,,-366.6905212402344,,-543.343994140625,,-1032.72412109375,,-1249.7940673828125,,-1297.93359375
"Europe (R10)","ENGAGE-INDCi2030-600f-COV",1,"ANNUAL","Mt CO2/yr",358,"Emissions|CO2","POLES-JRC ENGAGE",3442.6240234375,,,,,3459.31689453125,3206.266845703125,1680.0115966796875,741.8018798828125,366.8460083007813,164.9822998046875,,-284.8938293457031,,-368.26806640625,,-961.5067138671876,,-1251.4351806640625,,-1294.140625
"Europe (R10)","ENGAGE-INDCi2030-600f-COV-NDCp",1,"ANNUAL","Mt CO2/yr",359,"Emissions|CO2","POLES-JRC ENGAGE",3442.670166015625,,,,,3037.41796875,2165.872314453125,1110.992919921875,509.5900268554688,251.6763458251953,105.44535064697266,,-264.6075439453125,,-389.2652587890625,,-1029.806396484375,,-1243.911865234375,,-1277.1861572265625
"Europe (R10)","ENGAGE-INDCi2030-600f-NDCp",1,"ANNUAL","Mt CO2/yr",360,"Emissions|CO2","POLES-JRC ENGAGE",3725.5927734375,,,,,2913.849853515625,2106.19189453125,1107.5775146484375,515.5109252929688,249.6760711669922,108.49391174316406,,-329.71514892578125,,-264.5120849609375,,-1141.0731201171875,,-1237.7850341796875,,-1265.1005859375
