"region","model","run__id","type","version","unit","scenario","variable","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"World","POLES-JRC ENGAGE",336,"ANNUAL",1,"Mt CO2/yr","ENGAGE-INDCi2030-1000f","Emissions|CO2",40910.21875,,,,,42078.734375,38511.79296875,28451.658203125,20260.673828125,16446.41796875,13425.5751953125,,7181.92236328125,,2150.599365234375,,-1686.41259765625,,-4827.9130859375,,-7036.48828125
"World","POLES-JRC ENGAGE",337,"ANNUAL",1,"Mt CO2/yr","ENGAGE-INDCi2030-1000f-COV","Emissions|CO2",37808.53125,,,,,39625.15625,36712.90625,28442.091796875,20891.359375,17193.984375,14121.3798828125,,7750.0634765625,,2951.36279296875,,-786.3028564453125,,-3392.89013671875,,-4875.98291015625
"World","POLES-JRC ENGAGE",338,"ANNUAL",1,"Mt CO2/yr","ENGAGE-INDCi2030-1000f-COV-NDCp","Emissions|CO2",37808.54296875,,,,,39181.125,34857.1953125,27396.751953125,20930.23828125,17480.15234375,14311.1533203125,,8087.5625,,3338.847412109375,,-144.6249237060547,,-3590.82373046875,,-4470.767578125
"World","POLES-JRC ENGAGE",339,"ANNUAL",1,"Mt CO2/yr","ENGAGE-INDCi2030-1000f-NDCp","Emissions|CO2",40587.84375,,,,,41347.15625,38390.0859375,29380.5625,21742.05078125,17747.171875,14066.083984375,,7533.93603515625,,1784.820556640625,,-1903.8709716796875,,-5223.716796875,,-6545.48486328125
"World","POLES-JRC ENGAGE",340,"ANNUAL",1,"Mt CO2/yr","ENGAGE-INDCi2030-1200","Emissions|CO2",40910.21875,,,,,42078.734375,38511.79296875,29252.109375,21600.583984375,17721.806640625,14530.388671875,,8681.365234375,,4428.873046875,,2411.8916015625,,878.7920532226562,,-94.86903381347656
"World","POLES-JRC ENGAGE",341,"ANNUAL",1,"Mt CO2/yr","ENGAGE-INDCi2030-1200f","Emissions|CO2",40910.21875,,,,,42078.734375,38511.79296875,31616.265625,24632.4140625,20643.166015625,17408.140625,,10459.98046875,,5146.9443359375,,965.707763671875,,-2647.331298828125,,-3662.901611328125
"World","POLES-JRC ENGAGE",342,"ANNUAL",1,"Mt CO2/yr","ENGAGE-INDCi2030-1400","Emissions|CO2",40910.21875,,,,,42078.734375,38511.79296875,33295.08203125,27496.123046875,23414.478515625,20290.5859375,,13287.1630859375,,8554.65234375,,3813.923583984375,,768.1502075195312,,68.87885284423828
"World","POLES-JRC ENGAGE",343,"ANNUAL",1,"Mt CO2/yr","ENGAGE-INDCi2030-1400f","Emissions|CO2",40910.21875,,,,,42078.734375,38511.79296875,33435.91015625,27769.03125,23696.623046875,20612.349609375,,13404.0947265625,,8581.3046875,,4247.55419921875,,345.6815795898437,,-1819.9932861328125
"World","POLES-JRC ENGAGE",344,"ANNUAL",1,"Mt CO2/yr","ENGAGE-INDCi2030-1600","Emissions|CO2",40910.21875,,,,,42078.734375,38511.79296875,34608.66796875,30097.1328125,26394.61328125,23560.53125,,16993.01953125,,11722.12109375,,6642.587890625,,3490.4111328125,,231.38546752929688
"World","POLES-JRC ENGAGE",345,"ANNUAL",1,"Mt CO2/yr","ENGAGE-INDCi2030-1600f","Emissions|CO2",40910.21875,,,,,42078.734375,38511.79296875,34608.66796875,30097.1328125,26394.61328125,23560.53125,,16993.01953125,,11722.12109375,,6642.587890625,,3490.4111328125,,231.38546752929688
"World","POLES-JRC ENGAGE",346,"ANNUAL",1,"Mt CO2/yr","ENGAGE-INDCi2030-1800","Emissions|CO2",40910.21875,,,,,42078.734375,38511.79296875,35500.3203125,31998.875,28890.888671875,26183.736328125,,20928.376953125,,17263.40625,,12647.3369140625,,5892.5146484375,,2075.048095703125
"World","POLES-JRC ENGAGE",347,"ANNUAL",1,"Mt CO2/yr","ENGAGE-INDCi2030-1800f","Emissions|CO2",40910.21875,,,,,42078.734375,38511.79296875,35500.3203125,31998.875,28890.888671875,26183.736328125,,20928.376953125,,17263.40625,,12647.3369140625,,5892.5146484375,,2075.048095703125
"World","POLES-JRC ENGAGE",348,"ANNUAL",1,"Mt CO2/yr","ENGAGE-INDCi2030-2000","Emissions|CO2",40910.21875,,,,,42078.734375,38511.79296875,35878.45703125,32911.5234375,30293.818359375,27912.267578125,,22799.638671875,,19588.515625,,15639.40234375,,10210.0615234375,,4997.603515625
"World","POLES-JRC ENGAGE",349,"ANNUAL",1,"Mt CO2/yr","ENGAGE-INDCi2030-2000f","Emissions|CO2",40910.21875,,,,,42078.734375,38511.79296875,35878.45703125,32911.5234375,30293.818359375,27912.267578125,,22799.638671875,,19588.515625,,15639.40234375,,10210.0615234375,,4997.603515625
